,custAge,class,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,responded
2518,,self-employed,married,university.degree,no,no,yes,cellular,dec,mon,1,999,0,nonexistent,-3.0,92.713,-33.0,0.706,5023.5,999.0,0,yes
2519,39.0,management,married,university.degree,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no
2520,50.0,blue-collar,divorced,basic.4y,no,no,no,cellular,jul,,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no
2521,35.0,admin.,married,university.degree,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,999.0,0,no
2522,,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,no
2523,38.0,blue-collar,married,,no,yes,no,cellular,nov,,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,no
2524,57.0,housemaid,married,,no,no,no,cellular,apr,wed,2,6,1,success,-1.8,93.749,-34.6,0.642,5008.7,0.2,0,yes
2525,46.0,admin.,married,high.school,no,yes,no,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,999.0,1,no
2526,40.0,technician,married,professional.course,no,yes,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no
2527,,blue-collar,married,basic.6y,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no
2528,54.0,admin.,married,unknown,no,yes,no,cellular,sep,tue,1,999,0,nonexistent,-3.4,92.379,-29.8,0.819,5017.5,999.0,0,yes
2529,26.0,admin.,single,high.school,no,yes,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,93.369,-34.8,0.636,5008.7,999.0,0,no
2530,,admin.,married,,no,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
2531,35.0,services,married,basic.9y,no,yes,yes,cellular,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no
2532,,admin.,married,university.degree,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,999.0,0,yes
2533,,self-employed,single,high.school,no,yes,yes,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no
2534,,admin.,married,,unknown,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999.0,0,no
2535,51.0,technician,married,professional.course,unknown,no,yes,cellular,aug,,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no
2536,35.0,technician,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,no
2537,,housemaid,married,basic.4y,no,no,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,no
2538,28.0,housemaid,married,high.school,no,no,no,cellular,jul,,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no
2539,33.0,services,married,high.school,no,yes,no,telephone,jul,tue,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no
2540,26.0,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,no
2541,55.0,retired,divorced,basic.6y,unknown,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,no
2542,54.0,blue-collar,married,,no,no,yes,telephone,may,,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,no
2543,30.0,admin.,married,university.degree,no,no,no,telephone,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,999.0,0,no
2544,40.0,management,married,university.degree,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no
2545,48.0,unemployed,married,basic.4y,no,yes,no,telephone,may,,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
2546,,management,divorced,university.degree,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,no
2547,31.0,blue-collar,married,basic.4y,no,yes,no,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no
2548,58.0,admin.,married,,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no
2549,33.0,management,single,university.degree,no,yes,no,cellular,jun,wed,2,999,3,failure,-1.7,94.055,-39.8,0.739,4991.6,999.0,0,no
2550,30.0,technician,single,professional.course,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,no
2551,57.0,management,divorced,unknown,no,no,no,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,yes
2552,56.0,technician,divorced,,unknown,yes,no,cellular,jul,,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,no
2553,35.0,admin.,married,high.school,no,yes,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
2554,42.0,admin.,married,,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
2555,40.0,admin.,single,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no
2556,37.0,self-employed,married,basic.9y,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no
2557,22.0,blue-collar,single,basic.6y,unknown,no,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,yes
2558,34.0,housemaid,single,university.degree,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no
2559,38.0,admin.,single,,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,no
2560,27.0,admin.,single,university.degree,no,no,no,cellular,aug,,1,999,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,999.0,0,yes
2561,33.0,entrepreneur,married,university.degree,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no
2562,,blue-collar,single,,no,yes,yes,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,no
2563,30.0,technician,single,university.degree,no,no,no,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no
2564,37.0,blue-collar,married,,no,yes,no,telephone,jun,fri,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no
2565,,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,no
2566,37.0,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,no
2567,30.0,blue-collar,single,,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999.0,0,no
2568,50.0,admin.,married,university.degree,no,unknown,unknown,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,999.0,0,no
2569,26.0,services,single,high.school,no,yes,no,telephone,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,no
2570,28.0,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999.0,0,no
2571,,management,married,university.degree,no,yes,no,telephone,oct,thu,1,999,1,failure,-3.4,92.431,-26.9,0.754,5017.5,999.0,0,no
2572,,unemployed,single,,unknown,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no
2573,46.0,entrepreneur,married,university.degree,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no
2574,27.0,blue-collar,married,basic.9y,no,no,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999.0,0,no
2575,,admin.,married,,unknown,yes,no,telephone,nov,fri,8,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,no
2576,53.0,admin.,married,high.school,no,yes,yes,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,999.0,5,no
2577,30.0,technician,single,,no,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no
2578,31.0,student,single,unknown,no,no,yes,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,999.0,0,no
2579,23.0,admin.,single,professional.course,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no
2580,59.0,housemaid,married,,unknown,no,no,telephone,jun,thu,12,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999.0,0,no
2581,,student,single,high.school,no,no,no,cellular,aug,mon,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,999.0,0,no
2582,,services,single,high.school,no,no,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,999.0,2,no
2583,47.0,blue-collar,divorced,,unknown,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
2584,30.0,technician,married,professional.course,unknown,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,no
2585,58.0,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no
2586,75.0,retired,married,unknown,no,yes,no,cellular,apr,,2,999,0,nonexistent,-1.8,93.749,-34.6,0.64,5008.7,999.0,0,no
2587,,technician,married,,unknown,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no
2588,46.0,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no
2589,56.0,retired,married,university.degree,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,999.0,0,yes
2590,39.0,admin.,single,high.school,no,yes,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,0.737,5017.5,999.0,0,yes
2591,37.0,blue-collar,married,,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,no
2592,60.0,services,married,basic.4y,no,yes,no,telephone,aug,wed,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no
2593,33.0,admin.,single,university.degree,no,yes,yes,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,999.0,1,no
2594,40.0,self-employed,married,,no,no,no,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,999.0,2,no
2595,53.0,management,married,university.degree,unknown,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no
2596,,blue-collar,single,basic.9y,no,yes,no,cellular,nov,thu,3,9,1,success,-3.4,92.649,-30.1,0.714,5017.5,0.3,2,no
2597,25.0,blue-collar,single,basic.4y,no,no,no,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no
2598,26.0,admin.,single,high.school,no,no,yes,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,no
2599,71.0,retired,married,,no,no,no,cellular,oct,thu,2,999,2,failure,-3.4,92.431,-26.9,0.754,5017.5,999.0,6,no
2600,34.0,technician,single,professional.course,no,no,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,999.0,2,no
2601,51.0,management,divorced,,no,yes,no,cellular,may,thu,3,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,999.0,3,no
2602,41.0,blue-collar,married,professional.course,unknown,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no
2603,57.0,retired,married,professional.course,unknown,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no
2604,29.0,admin.,married,,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,999.0,0,no
2605,31.0,blue-collar,single,professional.course,no,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,no
2606,,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no
2607,,services,unknown,professional.course,no,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no
2608,34.0,admin.,single,university.degree,no,yes,no,cellular,aug,,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no
2609,50.0,admin.,married,university.degree,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no
2610,,admin.,divorced,,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no
2611,37.0,entrepreneur,married,university.degree,no,yes,no,cellular,jun,,1,999,0,nonexistent,-2.9,92.963,-40.8,1.099,5076.2,999.0,0,no
2612,42.0,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999.0,0,no
2613,53.0,services,married,,no,yes,no,cellular,jun,,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,999.0,0,no
2614,32.0,admin.,married,,no,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,999.0,2,no
2615,35.0,entrepreneur,divorced,professional.course,unknown,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no
2616,,services,married,high.school,unknown,no,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,999.0,0,no
2617,34.0,technician,married,university.degree,no,yes,no,cellular,may,thu,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no
2618,,admin.,single,university.degree,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,999.0,0,no
2619,34.0,admin.,married,high.school,no,yes,no,cellular,jul,,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,no
2620,31.0,technician,married,professional.course,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no
2621,,blue-collar,single,high.school,no,yes,no,telephone,apr,thu,3,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,999.0,1,no
2622,35.0,blue-collar,married,basic.6y,no,yes,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,no
2623,37.0,blue-collar,single,basic.4y,no,yes,no,cellular,apr,,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no
2624,33.0,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,999.0,0,no
2625,30.0,technician,married,professional.course,no,yes,no,cellular,jul,mon,11,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no
2626,53.0,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,no
2627,39.0,blue-collar,married,,no,no,no,telephone,jun,wed,4,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999.0,0,no
2628,55.0,technician,married,university.degree,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no
2629,49.0,self-employed,married,basic.9y,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,no
2630,35.0,blue-collar,married,basic.4y,no,yes,yes,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no
2631,35.0,technician,married,professional.course,no,no,yes,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no
2632,37.0,unemployed,single,,no,yes,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,no
2633,62.0,blue-collar,married,unknown,no,no,no,cellular,oct,fri,3,999,0,nonexistent,-1.1,94.601,-49.5,0.972,4963.6,999.0,0,no
2634,41.0,admin.,married,,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,no
2635,45.0,entrepreneur,divorced,university.degree,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,999.0,0,no
2636,33.0,admin.,married,high.school,no,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no
2637,24.0,admin.,single,university.degree,unknown,no,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,999.0,2,no
2638,35.0,unknown,married,basic.9y,no,no,no,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,no
2639,58.0,services,married,high.school,no,yes,no,cellular,mar,mon,3,999,2,failure,-1.8,93.369,-34.8,0.635,5008.7,999.0,2,no
2640,43.0,management,married,basic.6y,unknown,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,no
2641,36.0,technician,single,university.degree,unknown,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,no
2642,35.0,management,married,professional.course,no,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
2643,50.0,technician,married,university.degree,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,no
2644,41.0,admin.,married,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
2645,31.0,technician,single,professional.course,no,yes,no,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no
2646,24.0,technician,single,high.school,no,yes,no,cellular,jun,tue,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,999.0,0,no
2647,31.0,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,no
2648,43.0,blue-collar,married,basic.6y,no,no,no,cellular,may,fri,5,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,999.0,5,no
2649,39.0,management,single,high.school,no,no,yes,cellular,may,,6,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,999.0,1,no
2650,28.0,services,married,high.school,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,yes
2651,39.0,technician,married,professional.course,no,yes,no,cellular,may,thu,3,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,999.0,3,no
2652,30.0,technician,married,professional.course,no,yes,no,cellular,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999.0,0,no
2653,35.0,blue-collar,single,,no,yes,no,cellular,jul,mon,11,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no
2654,50.0,admin.,divorced,basic.9y,no,no,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no
2655,,admin.,single,,unknown,yes,yes,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,999.0,0,no
2656,49.0,services,married,basic.6y,no,no,yes,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,999.0,0,no
2657,51.0,unemployed,married,basic.9y,no,no,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no
2658,38.0,services,divorced,high.school,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
2659,30.0,admin.,married,,no,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no
2660,30.0,technician,divorced,university.degree,no,yes,no,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no
2661,,housemaid,married,high.school,no,no,no,cellular,oct,tue,1,999,2,failure,-3.4,92.431,-26.9,0.728,5017.5,999.0,2,yes
2662,26.0,admin.,single,high.school,no,yes,no,cellular,may,,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,999.0,1,no
2663,47.0,management,married,high.school,no,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,no
2664,48.0,services,divorced,high.school,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no
2665,50.0,management,married,,no,yes,no,cellular,jul,,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no
2666,42.0,blue-collar,married,,no,no,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,yes
2667,,housemaid,married,basic.6y,unknown,no,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,999.0,2,no
2668,46.0,technician,divorced,university.degree,no,no,no,cellular,jul,tue,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no
2669,31.0,management,married,university.degree,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,no
2670,45.0,unemployed,married,university.degree,no,yes,no,telephone,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no
2671,53.0,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,no
2672,,unemployed,married,,unknown,no,no,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,999.0,0,no
2673,,entrepreneur,single,,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no
2674,37.0,management,married,,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
2675,42.0,services,married,high.school,unknown,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no
2676,24.0,student,single,professional.course,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,999.0,0,yes
2677,34.0,housemaid,divorced,basic.6y,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no
2678,34.0,technician,married,basic.6y,unknown,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no
2679,33.0,unemployed,single,,no,no,no,telephone,jun,mon,1,999,1,failure,-2.9,92.963,-40.8,1.266,5076.2,999.0,0,no
2680,,blue-collar,married,professional.course,unknown,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no
2681,44.0,entrepreneur,married,,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no
2682,51.0,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
2683,,technician,divorced,professional.course,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,no
2684,33.0,admin.,single,university.degree,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,no
2685,38.0,blue-collar,divorced,basic.9y,no,no,yes,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no
2686,43.0,technician,married,professional.course,no,yes,no,telephone,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,no
2687,,admin.,single,,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.392,5099.1,999.0,0,yes
2688,,services,divorced,high.school,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,no
2689,31.0,housemaid,married,basic.4y,no,no,yes,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,no
2690,,blue-collar,married,basic.6y,no,yes,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no
